row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,returns,payment_mode,ind1,ind2,delivery_days
6922,CA-2020-109211,2020-04-04,2020-10-04,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,123.98,1,8.49,,COD,,,183
9691,CA-2020-140536,2020-04-04,2020-05-04,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,105.04,4,2.0416,,Cards,,,30
6366,CA-2020-144848,2020-04-04,2020-05-04,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,133.22,1,11.1294,,COD,,,30
8416,CA-2020-107265,2020-06-04,2020-12-04,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,147.32,3,49.9704,,Cards,,,183
8738,CA-2020-161592,2020-06-04,2020-10-04,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,114.1,5,-5.94,,Online,,,122
9444,CA-2020-165904,2020-07-04,2020-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,247.184,2,19.1786,,Online,,,123
232,US-2020-100930,2020-07-04,2020-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,255.86,2,-102.048,,Online,,,153
235,US-2020-100930,2020-07-04,2020-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",275.072,3,0.0,,Online,,,153
233,US-2020-100930,2020-07-04,2020-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,648.6145,3,-248.2458,,COD,,,153
236,US-2020-100930,2020-07-04,2020-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,654.976,3,-7.7247,,Online,,,153
234,US-2020-100930,2020-07-04,2020-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,106.328,2,-3.552,,Online,,,153
9443,CA-2020-165904,2020-07-04,2020-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,90.256,2,1.2192,,COD,,,123
4652,CA-2020-150987,2020-08-04,2020-12-04,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,235.76,4,97.88,,Online,,,122
4651,CA-2020-150987,2020-08-04,2020-12-04,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,284.55,5,114.9385,,Online,,,122
5371,US-2020-136721,2020-08-04,2020-12-04,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",308.96,2,71.2296,,Online,,,122
5372,US-2020-136721,2020-08-04,2020-12-04,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,343.9,3,79.794,,Online,,,122
968,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,211.6,4,91.968,,Online,,,61
1284,CA-2020-122154,2020-09-04,2020-11-04,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,266.64,3,88.074,,Online,,,61
4418,CA-2020-112900,2020-09-04,2020-12-04,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,493.24,8,219.9904,,Online,,,91
970,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,520.81,3,0.0,,Online,,,61
1283,CA-2020-122154,2020-09-04,2020-11-04,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,87.43,1,-13.363,,Online,,,61
965,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,127.82,2,4.8118,,Online,,,61
969,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,96.64,3,4.2336,,Online,,,61
1282,CA-2020-122154,2020-09-04,2020-11-04,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,126.12,3,4.914,,Online,,,61
967,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,144.96,2,6.2208,,COD,,,61
966,CA-2020-135279,2020-09-04,2020-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,132.97,3,9.7119,,Online,,,61
3504,CA-2020-125115,2020-10-04,2020-10-04,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,126.736,3,20.3439,,Online,,,0
3503,CA-2020-125115,2020-10-04,2020-10-04,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,118.368,2,3.6288,,Online,,,0
9336,CA-2020-110198,2020-01-05,2020-02-05,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,215.608,2,1.4976,,Online,,,31
9335,CA-2020-110198,2020-01-05,2020-02-05,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,335.352,3,-15.7176,,Online,,,31
8236,CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,952.262,4,-458.1468,,COD,,,152
3896,CA-2020-110212,2020-01-05,2020-05-05,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",997.9,5,18.093,,Online,,,121
8237,CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2821.92,5,0.0,,COD,,,152
8235,CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,92.328,2,0.416,,COD,,,152
2518,CA-2020-123134,2020-02-05,2020-07-05,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,159.93,3,12.993,,COD,,,151
6913,US-2020-128398,2020-02-05,2020-05-05,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,193.56,4,59.0372,,Cards,,,90
7393,CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",95.7,5,7.065,,Online,,,121
7395,CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",142.4,5,15.824,,Online,,,121
7394,CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,146.52,3,15.4752,,Cards,,,121
8354,CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,394.47,5,-112.041,,COD,,,153
3633,CA-2020-132178,2020-03-05,2020-08-05,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,790.44,8,45.8064,,Cards,,,153
8356,CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,121.0,2,2.8,,COD,,,153
8353,CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,112.388,4,-17.592,,COD,,,153
7610,CA-2020-163209,2020-03-05,2020-07-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,149.96,7,6.6584,,COD,,,122
7609,CA-2020-163209,2020-03-05,2020-07-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,143.92,4,12.4416,,Online,,,122
8352,CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",149.448,2,7.3008,,COD,,,153
3632,CA-2020-132178,2020-03-05,2020-08-05,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",150.52,2,19.4656,,Cards,,,153
8355,CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",155.2,5,-44.94,,Online,,,153
1353,CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,232.96,5,20.6955,,COD,,,153
9994,CA-2020-119914,2020-04-05,2020-09-05,Second Class,CC-12220,Chris Cortes,Consumer,United States,Westminster,California,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",260.16,2,72.948,,COD,,,153
1355,CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,329.904,1,11.2839,,Online,,,153
2468,CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,621.44,4,165.7176,,Online,,,122
7178,CA-2020-133067,2020-04-05,2020-10-05,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",92.202,2,-1.5414,,Cards,,,183
2958,CA-2020-168900,2020-04-05,2020-09-05,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,87.313,1,-1.9275,,COD,,,153
7179,CA-2020-133067,2020-04-05,2020-10-05,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",93.396,3,-7.5168,,COD,,,183
1354,CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,103.61,3,8.4528,,Cards,,,153
2469,CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,130.4,5,15.552,,Cards,,,122
2467,CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",97.11,1,4.0995,,Online,,,122
2470,CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",123.91,1,4.5657,,Cards,,,122
5288,CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,136.991,3,-152.9847,,Cards,,,31
6305,CA-2020-107552,2020-05-05,2020-05-05,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,117.68,1,3.2064,,COD,,,0
5192,US-2020-141943,2020-05-05,2020-09-05,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",111.16,2,11.58,,COD,,,123
5287,CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",120.552,8,-7.3232,,Cards,,,31
6264,CA-2020-160724,2020-05-05,2020-10-05,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,150.5,3,15.525,,COD,,,153
5286,CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",147.24,9,7.434,,Online,,,31
2781,CA-2020-167668,2020-06-05,2020-08-05,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,108.2,4,29.6,,Online,,,61
8442,CA-2020-145779,2020-06-05,2020-10-05,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,122.416,4,27.4352,,COD,,,122
6637,CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",155.12,5,39.689,,Online,,,0
7676,CA-2020-133487,2020-06-05,2020-09-05,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,188.94,3,41.2938,,COD,,,92
9923,US-2020-162124,2020-06-05,2020-10-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,231.968,4,28.7952,,Cards,,,122
1972,CA-2020-140242,2020-06-05,2020-11-05,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,454.744,7,76.6395,,Cards,,,153
4670,US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",650.4648,7,-119.1918,,Cards,,,153
6636,CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,672.168,4,70.5564,,COD,,,0
4671,US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,803.68,5,-57.951,,Cards,,,153
1971,CA-2020-140242,2020-06-05,2020-11-05,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,94.408,3,0.6408,,COD,,,153
4669,US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,110.06,10,-18.802,,Online,,,153
4127,CA-2020-156769,2020-06-05,2020-09-05,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,153.66,6,18.0378,,Cards,,,92
6635,CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,144.541,11,-52.5481,,Cards,,,0
9374,CA-2020-102820,2020-07-05,2020-11-05,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,462.944,7,52.493,,COD,,,123
3830,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,517.8,2,119.2,,Cards,,,123
3828,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1495.65,5,423.0085,,COD,,,123
3829,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002019,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,131.64,1,7.4592,,Online,,,123
